,annealing_loss_improvement_pct,batch_size,bptt,clip,cuda,datapath,device,dropout,dry_run,emsize,epochs,log_interval,lr,rnn_type,nhead,hidden_size,num_layers,onnx_export,save,filename,seed,tied,best_val_loss,epoch_num,epoch_time,val_loss,val_perplexity,test_loss,test_perplexity
47,1.0,20,35,0.25,True,./data/wikitext-2,,0.5,False,200,12,200,2.0,RNN_TANH,2,200,5,,model.pt,model_epochs_12_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.650388990755785,12,67.70775580406189,5.610407277378854,273.2555061310177,5.525502017376098,251.01231894161646
48,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,0.5,RNN_TANH,2,200,1,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.380273276398193,32,22.84821653366089,5.383824981866147,217.85397128978914,5.294482087937514,199.2344133354157
49,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,0.5,RNN_TANH,2,200,2,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.321274078173865,32,32.35300135612488,5.294868124088988,199.3113398688371,5.215048287623071,184.0207066876317
50,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,0.5,RNN_TANH,2,200,3,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.274836134465781,32,37.3550546169281,5.272169519748203,194.83820958641948,5.196207857135842,180.58613336959738
51,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,0.5,RNN_TANH,2,200,5,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.38644145440227,32,56.17589497566223,5.377190839301005,216.41348047978698,5.2952304722636105,199.3835730550114
52,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,2.0,RNN_TANH,2,200,1,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.1810286556268785,32,22.903723001480103,5.180671309495759,177.80213119752946,5.1015167697357455,164.27087953393638
53,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,2.0,RNN_TANH,2,200,2,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.1433918443456665,32,32.48624300956726,5.143152795987427,171.25484967089025,5.064784843214581,158.34636911253767
54,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,2.0,RNN_TANH,2,200,3,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_3,1111,False,5.116682668411932,32,38.78063678741455,5.116245884435623,166.70835099213673,5.040466277521849,154.54205771633548
55,1.0,20,35,0.25,True,./data/wikitext-2,,0.0,False,200,32,200,2.0,RNN_TANH,2,200,5,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_5,1111,False,5.1654050252683215,32,56.231871366500854,5.165412383179883,175.10965596103347,5.086792006441734,161.869751124397
56,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,32,200,0.5,RNN_TANH,2,200,1,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_1,1111,False,5.4473620144258845,32,23.058321237564087,5.447287045334994,232.1275593459297,5.36692626039145,214.20344915709487
57,1.0,20,35,0.25,True,./data/wikitext-2,,0.2,False,200,32,200,0.5,RNN_TANH,2,200,2,,model.pt,model_epochs_32_rnn_type_RNN_TANH_hidden_size_200_batch_size_20_bptt_35_num_layers_2,1111,False,5.309664621082324,32,35.49684691429138,5.298526700986307,200.04187127005056,5.216672712927136,184.31987750458313
